Name,Date,Tags,Sector,Countries,Ransomware Group,Data Type,Sector Type
bdcm.com,12/3/2024,customer data,Financial Services,United States,BlackBasta,Customer data,Service Provider
bdcm.com,12/3/2024,employee personal data,Financial Services,United States,BlackBasta,Personal/User data,Service Provider
www.kovra.com.my,12/3/2024,personal identifications,Manufacturing,Malaysia,RansomHub,Personal/User data,manufacturing
www.kovra.com.my,12/3/2024,customer information,Manufacturing,Malaysia,RansomHub,Customer data,manufacturing
www.kovra.com.my,12/3/2024,payment documents,Manufacturing,Malaysia,RansomHub,Payment/Payroll/Billing data,manufacturing
thelawrencegroup.com,12/3/2024,employee personal data,Architecture,United States,BlackBasta,Personal/User data,architecture
thelawrencegroup.com,12/3/2024,project data,Architecture,United States,BlackBasta,Project data,architecture
thelawrencegroup.com,12/3/2024,drivers lisence and passports,Architecture,United States,BlackBasta,Passport data,architecture
true.co.uk,12/3/2024,clients data,Legal,United Kingdom,BlackBasta,Customer data,legal
true.co.uk,12/3/2024,employee personal data,Legal,United Kingdom,BlackBasta,Personal/User data,legal
true.co.uk,12/3/2024,financial data,Legal,United Kingdom,BlackBasta,Financial data,legal
true.co.uk,12/3/2024,group data,Legal,United Kingdom,BlackBasta,group data,legal
true.co.uk,12/3/2024,legal data,Legal,United Kingdom,BlackBasta,Legal data,legal
columbiapipe.com,12/3/2024,accounts information,Construction,United States,BlackBasta,Accounting/Audit data,construction
columbiapipe.com,12/3/2024,employee personal data,Construction,United States,BlackBasta,Personal/User data,construction
columbiapipe.com,12/3/2024,financial data,Construction,United States,BlackBasta,Financial data,construction
columbiapipe.com,12/3/2024,hr data,Construction,United States,BlackBasta,HR data,construction
columbiapipe.com,12/3/2024,payroll,Construction,United States,BlackBasta,Payment/Payroll/Billing data,construction
columbiapipe.com,12/3/2024,budget documents,Construction,United States,BlackBasta,budget documents,construction
kmbdg.com,12/3/2024,accounting documents,Consulting,United States,BlackBasta,Accounting/Audit data,Service Provider
kmbdg.com,12/3/2024,employee personal data,Consulting,United States,BlackBasta,Personal/User data,Service Provider
kmbdg.com,12/3/2024,old and existing projects data,Consulting,United States,BlackBasta,Project data,Service Provider
siemensmfg.com,12/3/2024,cad,Manufacturing,United States,BlackBasta,cad,manufacturing
siemensmfg.com,12/3/2024,common data,Manufacturing,United States,BlackBasta,common data,manufacturing
siemensmfg.com,12/3/2024,hmo,Manufacturing,United States,BlackBasta,hmo,manufacturing
siemensmfg.com,12/3/2024,newg,Manufacturing,United States,BlackBasta,newg,manufacturing
azdel.com,12/3/2024,cad,Aerospace,South Korea,BlackBasta,cad,aerospace
azdel.com,12/3/2024,contracts and agreements,Aerospace,South Korea,BlackBasta,Contractor data,aerospace
azdel.com,12/3/2024,corporate data,Aerospace,South Korea,BlackBasta,Company data,aerospace
azdel.com,12/3/2024,project data,Aerospace,South Korea,BlackBasta,Project data,aerospace
hymer-alu.de,12/3/2024,employee personal data,Manufacturing,Germany,BlackBasta,Personal/User data,manufacturing
hymer-alu.de,12/3/2024,project data,Manufacturing,Germany,BlackBasta,Project data,manufacturing
hymer-alu.de,12/3/2024,corrporate data,Manufacturing,Germany,BlackBasta,corrporate data,manufacturing
www.mycinematech.com,13/3/2024,payroll data,Media,United States,Play,Payment/Payroll/Billing data,media
www.mycinematech.com,13/3/2024,employee details,Media,United States,Play,Employee data,media
www.adinareyter.com,14/3/2024,employee details,Retail,United States,Play,Employee data,retail
www.adinareyter.com,14/3/2024,invoice documents,Retail,United States,Play,Accounting/Audit data,retail
macphie.com,14/3/2024,employee personal data,Manufacturing,United Kingdom,BlackBasta,Personal/User data,manufacturing
macphie.com,14/3/2024,hr data,Manufacturing,United Kingdom,BlackBasta,HR data,manufacturing
macphie.com,14/3/2024,accounts data,Manufacturing,United Kingdom,BlackBasta,Accounting/Audit data,manufacturing
macphie.com,14/3/2024,financial data,Manufacturing,United Kingdom,BlackBasta,Financial data,manufacturing
www.ai-thermal.com,15/3/2024,not published yet,Automotive ,United States,Play,not published yet,automotive 
www.parkerdevco.com,15/3/2024,not published yet,Construction,United States,Play,not published yet,construction
www.trueblueenvironmental.com,15/3/2024,not yet published,Environmental,United States,Play,not yet published,environmental
www.gridsme.com,15/3/2024,plan documents,Energy,United States,Play,plan documents,energy
www.gridsme.com,15/3/2024,invoice documents,Energy,United States,Play,Accounting/Audit data,energy
www.gridsme.com,15/3/2024,client documents,Energy,United States,Play,Customer data,energy
www.telpro1.com,15/3/2024,infrastructure documents,Technology,United States,Play,infrastructure documents,technology
www.telpro1.com,15/3/2024,it documents,Technology,United States,Play,it documents,technology
www.telpro1.com,15/3/2024,technical drawings,Technology,United States,Play,technical drawings,technology
www.nilorn.com,15/3/2024,client information,Packaging and Labeling,Sweden,Play,Customer data,packaging and labeling
crediblegroup.com,15/3/2024,financial records,Renovation,Canada,Play,Financial data,renovation
crediblegroup.com,15/3/2024,contracts,Renovation,Canada,Play,Contractor data,renovation
crediblegroup.com,15/3/2024,legal information,Renovation,Canada,Play,Legal data,renovation
www.kinetx.com,15/3/2024,not published yet,Aerospace,United States,Play,not published yet,aerospace
www.granitdesign.com,15/3/2024,technical documents,Construction,Canada,Play,technical documents,construction
www.granitdesign.com,15/3/2024,design documents,Construction,Canada,Play,design documents,construction
www.granitdesign.com,15/3/2024,client documents,Construction,Canada,Play,Customer data,construction
www.millcreeklumber.com,15/3/2024,not published yet,Construction,United States,Play,not published yet,construction
www.alternateenergyhawaii.com,15/3/2024,financial records,Energy,United States,Play,Financial data,energy
www.alternateenergyhawaii.com,15/3/2024,contract documents,Energy,United States,Play,Contractor data,energy
fluenthome.com,18/3/2024,corporate data,Security,Canada,BlackBasta,Company data,Safety and Risk Management
fluenthome.com,18/3/2024,employee personal data,Security,Canada,BlackBasta,Personal/User data,Safety and Risk Management
fluenthome.com,18/3/2024,r&d data,Security,Canada,BlackBasta,R&D data,Safety and Risk Management
arch-con.com,20/3/2024,accounting data,Construction,United States,BlackBasta,Accounting/Audit data,construction
arch-con.com,20/3/2024,admin data,Construction,United States,BlackBasta,Admin data,construction
arch-con.com,20/3/2024,corporate data,Construction,United States,BlackBasta,Company data,construction
arch-con.com,20/3/2024,employee personal data,Construction,United States,BlackBasta,Personal/User data,construction
patersoncooke.com,20/3/2024,corporate data,Mining,South Africa,BlackBasta,Company data,mining
patersoncooke.com,20/3/2024,drawings,Mining,South Africa,BlackBasta,drawings,mining
patersoncooke.com,20/3/2024,employee personal data,Mining,South Africa,BlackBasta,Personal/User data,mining
www.lapastina.com,20/3/2024,not yet published,F&B,Brazil,RansomHub,not yet published,f&b
www.industrialdealimentos.com,20/3/2024,databases,Manufacturing,United States,RansomHub,databases,manufacturing
www.industrialdealimentos.com,20/3/2024,finance documents,Manufacturing,United States,RansomHub,Financial data,manufacturing
www.industrialdealimentos.com,20/3/2024,it documents,Manufacturing,United States,RansomHub,it documents,manufacturing
www.industrialdealimentos.com,20/3/2024,hr documents,Manufacturing,United States,RansomHub,HR data,manufacturing
www.industrialdealimentos.com,20/3/2024,it documents,Manufacturing,United States,RansomHub,it documents,manufacturing
www.industrialdealimentos.com,20/3/2024,supplier's recipes,Manufacturing,United States,RansomHub,Contractor data,manufacturing
doyon.com | doyondrilling.com,20/3/2024,confidential information,Energy,United States,BlackBasta,Confidential data,energy
doyon.com | doyondrilling.com,20/3/2024,corporate data,Energy,United States,BlackBasta,Company data,energy
doyon.com | doyondrilling.com,20/3/2024,employee personal data,Energy,United States,BlackBasta,Personal/User data,energy
doyon.com | doyondrilling.com,20/3/2024,scans,Energy,United States,BlackBasta,scans,energy
atlascontainer.com,22/3/2024,accounting documents,Manufacturing,United States,BlackBasta,Accounting/Audit data,manufacturing
atlascontainer.com,22/3/2024,corporate data,Manufacturing,United States,BlackBasta,Company data,manufacturing
atlascontainer.com,22/3/2024,financial data,Manufacturing,United States,BlackBasta,Financial data,manufacturing
atlascontainer.com,22/3/2024,hr data,Manufacturing,United States,BlackBasta,HR data,manufacturing
www.pgesco.com,22/3/2024,not yet published,Energy,Egypt,RansomHub,not yet published,energy
robar.com,27/3/2024,corporate data,Distributor,United States,BlackBasta,Company data,distributor
robar.com,27/3/2024,financial data,Distributor,United States,BlackBasta,Financial data,distributor
robar.com,27/3/2024,hr data,Distributor,United States,BlackBasta,HR data,distributor
robar.com,27/3/2024,payroll,Distributor,United States,BlackBasta,Payment/Payroll/Billing data,distributor
schlesingerlaw.com,27/3/2024,employee personal data,Legal,United States,BlackBasta,Personal/User data,legal
schlesingerlaw.com,27/3/2024,scans,Legal,United States,BlackBasta,scans,legal
schlesingerlaw.com,27/3/2024,document libraries,Legal,United States,BlackBasta,document libraries,legal
sermo.com,27/3/2024,employee personal data,Healthcare,United States,BlackBasta,Personal/User data,healthcare
sermo.com,27/3/2024,financial data,Healthcare,United States,BlackBasta,Financial data,healthcare
sermo.com,27/3/2024,projects data,Healthcare,United States,BlackBasta,Project data,healthcare
sermo.com,27/3/2024,patient data,Healthcare,United States,BlackBasta,Patient/Medical data,healthcare
Parklane Group,27/3/2024,accounting documents,Hospitality,United Kingdom,BlackBasta,Accounting/Audit data,hospitality
Parklane Group,27/3/2024,clients data,Hospitality,United Kingdom,BlackBasta,Customer data,hospitality
Parklane Group,27/3/2024,corporate data,Hospitality,United Kingdom,BlackBasta,Company data,hospitality
Parklane Group,27/3/2024,hr data,Hospitality,United Kingdom,BlackBasta,HR data,hospitality
numotion.com,27/3/2024,employee personal data,Healthcare,United States,BlackBasta,Personal/User data,healthcare
numotion.com,27/3/2024,hr data,Healthcare,United States,BlackBasta,HR data,healthcare
numotion.com,27/3/2024,legal data,Healthcare,United States,BlackBasta,Legal data,healthcare
numotion.com,27/3/2024,payroll and financial data,Healthcare,United States,BlackBasta,Financial data,healthcare
numotion.com,27/3/2024,users shared data,Healthcare,United States,BlackBasta,Personal/User data,healthcare
processsolutions.com,27/3/2024,cad,Manufacturing,United States,BlackBasta,cad,manufacturing
processsolutions.com,27/3/2024,corporate data,Manufacturing,United States,BlackBasta,Company data,manufacturing
processsolutions.com,27/3/2024,employee personal data,Manufacturing,United States,BlackBasta,Personal/User data,manufacturing
processsolutions.com,27/3/2024,projects data,Manufacturing,United States,BlackBasta,Project data,manufacturing
gfgcapital.com,27/3/2024,corporate data,Financial Services,United States,BlackBasta,Company data,Service Provider
gfgcapital.com,27/3/2024,quickbooks accounting documents,Financial Services,United States,BlackBasta,Accounting/Audit data,Service Provider
duvel.com | boulevard.com,27/3/2024,accounting data,F&B,Belgium,BlackBasta,Accounting/Audit data,f&b
duvel.com | boulevard.com,27/3/2024,employee personal data,F&B,Belgium,BlackBasta,Personal/User data,f&b
duvel.com | boulevard.com,27/3/2024,hr data,F&B,Belgium,BlackBasta,HR data,f&b
keystonetech.com,27/3/2024,accounting data,Electronics,United States,BlackBasta,Accounting/Audit data,electronics
keystonetech.com,27/3/2024,employee personal data,Electronics,United States,BlackBasta,Personal/User data,electronics
keystonetech.com,27/3/2024,financial data,Electronics,United States,BlackBasta,Financial data,electronics
keystonetech.com,27/3/2024,hr data,Electronics,United States,BlackBasta,HR data,electronics
keystonetech.com,27/3/2024,it data,Electronics,United States,BlackBasta,it data,electronics
keystonetech.com,27/3/2024,scans,Electronics,United States,BlackBasta,scans,electronics
pdq-airspares.co.uk,27/3/2024,corporate data,Aerospace,United Kingdom,BlackBasta,Company data,aerospace
pdq-airspares.co.uk,27/3/2024,employee personal data,Aerospace,United Kingdom,BlackBasta,Personal/User data,aerospace
sierralobo.com,27/3/2024,accounting data,Aerospace,United States,BlackBasta,Accounting/Audit data,aerospace
